timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full|color-tags|
8/19/2020 19:46:06|NNN000021|EL-3-015 Red Lion Casino 1986.tif; EL-3-016 Red Liom Casino 1986.tif; EL-3-017 Red Lion 1986.tif|Red Lion Casino lettering and logo sign, Elko, Nevada: photographic print|<p>Exterior view of Red Lion Hotel & Casino in Elko, NV at night with lit noen.</p>|Miller, Chelsea S. ||<p>The Red Lion Hotel & Casino</p>|<p>2065 Idaho St, Elko, NV 89801</p>|40.850403, -115.747020|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072736|Exterior|||1986||<p><p>Exterior view of Red Lion Hotel & Casino in Elko, NV at night with lit noen.</p></p><p><p>The Red Lion Hotel & Casino</p></p><p><p>2065 Idaho St, Elko, NV 89801</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Red Lion Hotel & Casino in Elko, NV. </p><p><p>The Red Lion Hotel & Casino</p></p><p><p>2065 Idaho St, Elko, NV 89801</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,orange,green,pink|
8/19/2020 19:50:26|NNN000022|EL-3-018 Mona Lisa 1975.tif|Mona Lisa pylon sign, Elko, Nevada: photographic print|<p>Exterior view of The Mona Lisa Brothel in Elko, NV during the day. </p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Brothels -- http://id.worldcat.org/fast/1765181, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072737|Exterior|||1986||<p><p>Exterior view of The Mona Lisa Brothel in Elko, NV during the day. </p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of The Mona Lisa Brothel in Elko, NV. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
8/19/2020 19:56:00|NNN000023|EL-3-019 El Neva Motel 1986.tif; EL-3-020 El Neva Motel 1986.tif|El Neva Motel flag mounted pylon and marquee sign, Elko, Nevada: photographic print|<p>Exterior view of The El Neva Motel in ELko, NV during the day and at night.</p>|Miller, Chelsea S. |||||||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072738|Exterior|||1986||<p><p>Exterior view of The El Neva Motel in ELko, NV during the day and at night.</p></p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Exterior view of The El Neva Motel in ELko, NV during the day and at night. </p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>||
8/19/2020 19:57:58|NNN000024|EL-3-021 Travels Motel 1986.tif|Travler's Motel lettering and marquee sign, Elko, Nevada: photographic print|<p>Exterior view of The Traveler's Motel in Elko, NV at night.</p>|Miller, Chelsea S. |||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072739|Exterior|||1986||<p><p>Exterior view of The Traveler's Motel in Elko, NV at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of The Traveler's Motel in Elko, NV at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,green,yellow,pink|
9/2/2020 17:59:10|NNN000025|EL-3-022 Golden Rule Stores 1986.tif|Golden Rule Stores banner sign, Elko, Nevada: photograph|<p>Exterior view of the Golden Rule Stores in Elko, NV during the day.</p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072740|Exterior|||1986||<p><p>Exterior view of the Golden Rule Stores in Elko, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Golden Rule Stores in Elko, NV during the day</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
9/2/2020 18:01:48|NNN000026|EL-3-023 Davin's Bar Lounge 1986.tif|Davin's Bar Lounge flag mount and marquee signs, Elko, Nevada: photographic print|<p>Exterior view of Davin's Bar Lounge in Elko, NV during the day.</p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072741|Exterior|||1986||<p><p>Exterior view of Davin's Bar Lounge in Elko, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of Davin's Bar Lounge in Elko, NV during the day</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
9/2/2020 18:03:11|NNN000027|EL-3-024 Elko Drugs 1980's.tif|Elko Drugs flag mounted lettering sign, Elko, Nevada: photographic print|<p>Exterior view of Elko Dugs in Elko, NV at night.</p>|Miller, Chelsea S. |||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072742|Exterior|||1986||<p><p>Exterior view of Elko Dugs in Elko, NV at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Elko Dugs in Elko, NV at night</p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|red,green,orange,pink|
9/2/2020 18:05:19|NNN000028|EL-3-025 Holiday Inn 1986.tif|Holiday Inn monument and marquee sign, Elko, Nevada: photographic print|<p>Exterior view of the Holiday Inn in Elko, NV at night.</p>|Miller, Chelsea S. |||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072743|Exterior|||1986||<p><p>Exterior view of the Holiday Inn in Elko, NV at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Holiday Inn in Elko, NV at night</p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|green,red,blue,pink|
9/2/2020 18:11:42|NNN000029|EL-3-037 Club 50 Cafe McGill 1986.tif|Club 50 Cafe flag mounted sign, McGill, Nevada: photographic print|<p>The Club 50 Cafe in McGill, NV during the day.</p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072744|Exterior|||1986||<p><p>The Club 50 Cafe in McGill, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>The Club 50 Cafe in McGill, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
9/2/2020 18:16:10|NNN000030|EL-3-038 Ely NV Hotel sign may be neon 1920's.tif; EL-3-038 Ely NV Hotel sign may be neon 1920's.tif; EL-3-040 Main Street Ely 1930's.tif|Main Street, Ely, Nevada: photographic print|<p>Veiw of Maintreet in Ely during the 1920's. Images are during the day with unlit noen and at night with lit neon.</p>|Unknown|1920,1921,1922,1923,1924,1925,1926,1927,1928,1929|<p>Main Street</p>|||||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Hotels -- http://id.worldcat.org/fast/961767, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072745|Exterior|||1920,1921,1922,1923,1924,1925,1926,1927,1928,1929||<p><p>Veiw of Maintreet in Ely during the 1920's. Images are during the day with unlit noen and at night with lit neon.</p></p><p><p>Main Street</p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Veiw of Maintreet in Ely during the 1920's. </p><p><p>Main Street</p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>||
9/2/2020 18:33:55|NNN000031|EL-3-041 Nevada Club 1986.tif; EL-3-042 Nevada Club 1986.tif; EL-3-043 Nevada Club 1986.tif|Nevada Club flag mount, marquee and lettering signs, Ely, Nevada: photographic print|<p>Exterior views of the Nevada Club in Ely, NV. Photographs are during the day and at night.</p>|Miller, Chelsea S. |||||||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072746|Exterior|||1986||<p><p>Exterior views of the Nevada Club in Ely, NV. Photographs are during the day and at night.</p></p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Exterior views of the Nevada Club in Ely, NV. Photographs are during the day and at night. </p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>||
9/2/2020 18:37:30|NNN000032|EL-3-044 Old Neon Eagle 1986.tif|Neon Eagle roof mounted sign, Ely, Nevada: photographic print|<p>View of a neon eagle atop a gas station in Ely, NV during the day.</p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072747|Exterior|||1986||<p><p>View of a neon eagle atop a gas station in Ely, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>View of a neon eagle atop a gas station in Ely, NV. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
9/2/2020 18:40:02|NNN000033|EL-3-045 Midget Bar 1986.tif|Midget Bar flag mounted sign, Ely, Nevada: photographic print|<p>Exterior view of the Midget Bar in Ely, NV during the day.</p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072748|Exterior|||1986||<p><p>Exterior view of the Midget Bar in Ely, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Midget Bar in Ely, NV.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
9/2/2020 19:02:58|NNN000034|EL-3-046 Ruby Motel 1986.tif|Ruby Motel pylon sign, Ely, Nevada: photographic print|<p>Exterior view of the Ruby Motel in Ely, NV during the day.</p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072749|Exterior|||1986||<p><p>Exterior view of the Ruby Motel in Ely, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Ruby Motel in Ely, NV during the day.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
9/2/2020 19:08:24|NNN000035|EL-3-047 Rio-Gregg Clubs 1986.tif|Ely Hotel flag mount sign, Gregg's Club flag mount sign, and Rio Club flag mount sign in Ely, Nevada: photographic print|<p>Exterior views of Ely Hotel, Gregs Club, and Club Rio in Ely, NV during the day.</p>|Miller, Chelsea S. |||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072750|Exterior|||1986||<p><p>Exterior views of Ely Hotel, Gregs Club, and Club Rio in Ely, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior views of Ely Hotel, Gregs Club, and Club Rio in Ely, NV. Amy help. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>||
9/2/2020 19:12:55|NNN000036|EL-3-048 White Pine Motel 1986.tif; EL-3-049 White Pine Motel 1986.tif|White Pine Motel pylon sign, Ely, Nevada: photographic print|<p>Exterior views of White Pine Motel in Ely, NV. Views include day and night.</p>|Miller, Chelsea S. |||<p>1301 E Aultman St, Ely, NV 89301</p>|39.249067, -114.884541|||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072751|Exterior|||1986||<p><p>Exterior views of White Pine Motel in Ely, NV. Views include day and night.</p></p><p></p><p><p>1301 E Aultman St, Ely, NV 89301</p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Exterior views of White Pine Motel in Ely, NV. Views include day and night. </p><p></p><p><p>1301 E Aultman St, Ely, NV 89301</p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>||
